stationID,hour,per_ten_minute,outNums,inNums,day
0,0,0,0.0,0.0,1
0,0,1,0.0,0.0,1
0,0,2,0.0,0.0,1
0,0,3,0.0,0.0,1
0,0,4,0.0,0.0,1
0,0,5,0.0,0.0,1
0,1,0,0.0,0.0,1
0,1,1,0.0,0.0,1
0,1,2,0.0,0.0,1
0,1,3,0.0,0.0,1
0,1,4,0.0,0.0,1
0,1,5,0.0,0.0,1
0,2,0,0.0,0.0,1
0,2,1,0.0,0.0,1
0,2,2,0.0,0.0,1
0,2,3,0.0,0.0,1
0,2,4,0.0,0.0,1
0,2,5,0.0,0.0,1
0,3,0,0.0,0.0,1
0,3,1,0.0,0.0,1
0,3,2,0.0,0.0,1
0,3,3,0.0,0.0,1
0,3,4,0.0,0.0,1
0,3,5,0.0,0.0,1
0,4,0,0.0,0.0,1
0,4,1,0.0,0.0,1
0,4,2,0.0,0.0,1
0,4,3,0.0,0.0,1
0,4,4,0.0,0.0,1
0,4,5,0.0,0.0,1
0,5,0,0.0,0.0,1
0,5,1,0.0,0.0,1
0,5,2,0.0,0.0,1
0,5,3,0.0,1.0,1
0,5,4,0.0,4.0,1
0,5,5,1.0,3.0,1
0,6,0,0.0,17.0,1
0,6,1,0.0,21.0,1
0,6,2,1.0,30.0,1
0,6,3,49.0,44.0,1
0,6,4,48.0,31.0,1
0,6,5,25.0,66.0,1
0,7,0,30.0,87.0,1
0,7,1,13.0,129.0,1
0,7,2,31.0,79.0,1
0,7,3,8.0,93.0,1
0,7,4,42.0,137.0,1
0,7,5,35.0,98.0,1
0,8,0,35.0,139.0,1
0,8,1,32.0,112.0,1
0,8,2,35.0,139.0,1
0,8,3,57.0,128.0,1
0,8,4,51.0,133.0,1
0,8,5,61.0,167.0,1
0,9,0,66.0,133.0,1
0,9,1,58.0,194.0,1
0,9,2,71.0,181.0,1
0,9,3,72.0,164.0,1
0,9,4,76.0,145.0,1
0,9,5,82.0,218.0,1
0,10,0,73.0,154.0,1
0,10,1,111.0,180.0,1
0,10,2,115.0,192.0,1
0,10,3,79.0,223.0,1
0,10,4,100.0,200.0,1
0,10,5,84.0,203.0,1
0,11,0,93.0,184.0,1
0,11,1,82.0,184.0,1
0,11,2,80.0,165.0,1
0,11,3,86.0,190.0,1
0,11,4,91.0,155.0,1
0,11,5,112.0,159.0,1
0,12,0,82.0,184.0,1
0,12,1,147.0,217.0,1
0,12,2,100.0,146.0,1
0,12,3,103.0,225.0,1
0,12,4,113.0,231.0,1
0,12,5,159.0,163.0,1
0,13,0,104.0,159.0,1
0,13,1,130.0,206.0,1
0,13,2,129.0,183.0,1
0,13,3,130.0,178.0,1
0,13,4,139.0,167.0,1
0,13,5,174.0,179.0,1
0,14,0,94.0,209.0,1
0,14,1,180.0,148.0,1
0,14,2,200.0,211.0,1
0,14,3,152.0,201.0,1
0,14,4,171.0,201.0,1
0,14,5,161.0,228.0,1
0,15,0,157.0,179.0,1
0,15,1,175.0,214.0,1
0,15,2,151.0,160.0,1
0,15,3,174.0,135.0,1
0,15,4,159.0,169.0,1
0,15,5,216.0,193.0,1
0,16,0,188.0,189.0,1
0,16,1,211.0,155.0,1
0,16,2,154.0,173.0,1
0,16,3,175.0,154.0,1
0,16,4,174.0,138.0,1
0,16,5,190.0,130.0,1
0,17,0,147.0,138.0,1
0,17,1,178.0,134.0,1
0,17,2,159.0,144.0,1
0,17,3,157.0,124.0,1
0,17,4,150.0,122.0,1
0,17,5,150.0,119.0,1
0,18,0,114.0,106.0,1
0,18,1,117.0,88.0,1
0,18,2,129.0,106.0,1
0,18,3,121.0,127.0,1
0,18,4,106.0,89.0,1
0,18,5,77.0,73.0,1
0,19,0,100.0,80.0,1
0,19,1,83.0,62.0,1
0,19,2,106.0,59.0,1
0,19,3,63.0,76.0,1
0,19,4,89.0,60.0,1
0,19,5,103.0,42.0,1
0,20,0,92.0,60.0,1
0,20,1,86.0,59.0,1
0,20,2,82.0,55.0,1
0,20,3,92.0,62.0,1
0,20,4,69.0,26.0,1
0,20,5,98.0,35.0,1
0,21,0,87.0,27.0,1
0,21,1,83.0,28.0,1
0,21,2,46.0,31.0,1
0,21,3,84.0,11.0,1
0,21,4,72.0,21.0,1
0,21,5,60.0,11.0,1
0,22,0,64.0,13.0,1
0,22,1,51.0,14.0,1
0,22,2,59.0,14.0,1
0,22,3,44.0,6.0,1
0,22,4,49.0,4.0,1
0,22,5,35.0,0.0,1
0,23,0,41.0,1.0,1
0,23,1,18.0,0.0,1
0,23,2,23.0,0.0,1
0,23,3,16.0,0.0,1
0,23,4,9.0,0.0,1
0,23,5,9.0,0.0,1
1,0,0,0.0,0.0,1
1,0,1,0.0,0.0,1
1,0,2,0.0,0.0,1
1,0,3,0.0,0.0,1
1,0,4,0.0,0.0,1
1,0,5,0.0,0.0,1
1,1,0,0.0,0.0,1
1,1,1,0.0,0.0,1
1,1,2,0.0,0.0,1
1,1,3,0.0,0.0,1
1,1,4,0.0,0.0,1
1,1,5,0.0,0.0,1
1,2,0,0.0,0.0,1
1,2,1,0.0,0.0,1
1,2,2,0.0,0.0,1
1,2,3,0.0,0.0,1
1,2,4,0.0,0.0,1
1,2,5,0.0,0.0,1
1,3,0,0.0,0.0,1
1,3,1,0.0,0.0,1
1,3,2,0.0,0.0,1
1,3,3,0.0,0.0,1
1,3,4,0.0,0.0,1
1,3,5,0.0,0.0,1
1,4,0,0.0,0.0,1
1,4,1,0.0,0.0,1
1,4,2,0.0,0.0,1
1,4,3,0.0,0.0,1
1,4,4,0.0,0.0,1
1,4,5,0.0,0.0,1
1,5,0,0.0,0.0,1
1,5,1,0.0,0.0,1
1,5,2,0.0,0.0,1
1,5,3,0.0,0.0,1
1,5,4,0.0,5.0,1
1,5,5,0.0,5.0,1
1,6,0,0.0,11.0,1
1,6,1,0.0,12.0,1
1,6,2,32.0,15.0,1
1,6,3,25.0,17.0,1
1,6,4,10.0,21.0,1
1,6,5,10.0,29.0,1
1,7,0,14.0,22.0,1
1,7,1,13.0,39.0,1
1,7,2,18.0,32.0,1
1,7,3,15.0,48.0,1
1,7,4,25.0,63.0,1
1,7,5,17.0,73.0,1
1,8,0,9.0,51.0,1
1,8,1,17.0,80.0,1
1,8,2,18.0,63.0,1
1,8,3,41.0,63.0,1
1,8,4,17.0,90.0,1
1,8,5,19.0,63.0,1
1,9,0,21.0,65.0,1
1,9,1,10.0,63.0,1
1,9,2,31.0,74.0,1
1,9,3,30.0,77.0,1
1,9,4,19.0,71.0,1
1,9,5,40.0,91.0,1
1,10,0,36.0,78.0,1
1,10,1,32.0,67.0,1
1,10,2,9.0,79.0,1
1,10,3,36.0,119.0,1
1,10,4,31.0,83.0,1
1,10,5,27.0,63.0,1
1,11,0,30.0,86.0,1
1,11,1,28.0,72.0,1
1,11,2,46.0,87.0,1
1,11,3,38.0,88.0,1
1,11,4,52.0,80.0,1
1,11,5,29.0,73.0,1
1,12,0,33.0,80.0,1
1,12,1,41.0,90.0,1
1,12,2,46.0,68.0,1
1,12,3,51.0,78.0,1
1,12,4,39.0,101.0,1
1,12,5,45.0,141.0,1
1,13,0,33.0,97.0,1
1,13,1,60.0,90.0,1
1,13,2,35.0,67.0,1
1,13,3,51.0,98.0,1
1,13,4,41.0,107.0,1
1,13,5,46.0,84.0,1
1,14,0,58.0,65.0,1
1,14,1,67.0,75.0,1
1,14,2,70.0,104.0,1
1,14,3,44.0,81.0,1
1,14,4,65.0,76.0,1
1,14,5,63.0,69.0,1
1,15,0,96.0,54.0,1
1,15,1,77.0,74.0,1
1,15,2,76.0,72.0,1
1,15,3,65.0,66.0,1
1,15,4,129.0,79.0,1
1,15,5,85.0,68.0,1
1,16,0,72.0,64.0,1
1,16,1,79.0,53.0,1
1,16,2,95.0,67.0,1
1,16,3,96.0,87.0,1
1,16,4,86.0,71.0,1
1,16,5,82.0,50.0,1
