stationID,hour,per_ten_minute,outNums,inNums,day
0,0,0,2.0,0.0,24
0,0,1,1.0,0.0,24
0,0,2,0.0,0.0,24
0,0,3,0.0,0.0,24
0,0,4,0.0,0.0,24
0,0,5,0.0,0.0,24
0,1,0,0.0,0.0,24
0,1,1,0.0,0.0,24
0,1,2,0.0,0.0,24
0,1,3,0.0,0.0,24
0,1,4,0.0,0.0,24
0,1,5,0.0,0.0,24
0,2,0,0.0,0.0,24
0,2,1,0.0,0.0,24
0,2,2,0.0,0.0,24
0,2,3,0.0,0.0,24
0,2,4,0.0,0.0,24
0,2,5,0.0,0.0,24
0,3,0,0.0,0.0,24
0,3,1,0.0,0.0,24
0,3,2,0.0,0.0,24
0,3,3,0.0,0.0,24
0,3,4,0.0,0.0,24
0,3,5,0.0,0.0,24
0,4,0,1.0,1.0,24
0,4,1,0.0,0.0,24
0,4,2,0.0,0.0,24
0,4,3,0.0,0.0,24
0,4,4,0.0,0.0,24
0,4,5,0.0,0.0,24
0,5,0,0.0,0.0,24
0,5,1,0.0,0.0,24
0,5,2,0.0,0.0,24
0,5,3,0.0,1.0,24
0,5,4,0.0,45.0,24
0,5,5,2.0,29.0,24
0,6,0,0.0,27.0,24
0,6,1,0.0,51.0,24
0,6,2,2.0,53.0,24
0,6,3,39.0,123.0,24
0,6,4,15.0,123.0,24
0,6,5,21.0,180.0,24
0,7,0,26.0,197.0,24
0,7,1,32.0,261.0,24
0,7,2,32.0,283.0,24
0,7,3,40.0,408.0,24
0,7,4,26.0,364.0,24
0,7,5,54.0,440.0,24
0,8,0,56.0,516.0,24
0,8,1,61.0,470.0,24
0,8,2,129.0,510.0,24
0,8,3,192.0,425.0,24
0,8,4,288.0,437.0,24
0,8,5,166.0,318.0,24
0,9,0,130.0,311.0,24
0,9,1,95.0,226.0,24
0,9,2,79.0,222.0,24
0,9,3,85.0,187.0,24
0,9,4,79.0,157.0,24
0,9,5,87.0,207.0,24
0,10,0,100.0,137.0,24
0,10,1,92.0,176.0,24
0,10,2,87.0,155.0,24
0,10,3,113.0,184.0,24
0,10,4,83.0,148.0,24
0,10,5,59.0,96.0,24
0,11,0,82.0,137.0,24
0,11,1,71.0,99.0,24
0,11,2,118.0,152.0,24
0,11,3,80.0,94.0,24
0,11,4,112.0,135.0,24
0,11,5,77.0,144.0,24
0,12,0,87.0,160.0,24
0,12,1,99.0,165.0,24
0,12,2,122.0,139.0,24
0,12,3,104.0,114.0,24
0,12,4,133.0,126.0,24
0,12,5,107.0,130.0,24
0,13,0,88.0,100.0,24
0,13,1,123.0,124.0,24
0,13,2,96.0,104.0,24
0,13,3,109.0,132.0,24
0,13,4,110.0,123.0,24
0,13,5,94.0,102.0,24
0,14,0,111.0,115.0,24
0,14,1,142.0,109.0,24
0,14,2,103.0,131.0,24
0,14,3,125.0,140.0,24
0,14,4,146.0,112.0,24
0,14,5,114.0,85.0,24
0,15,0,122.0,66.0,24
0,15,1,135.0,83.0,24
0,15,2,135.0,95.0,24
0,15,3,119.0,85.0,24
0,15,4,162.0,96.0,24
0,15,5,161.0,56.0,24
0,16,0,106.0,101.0,24
0,16,1,161.0,87.0,24
0,16,2,131.0,118.0,24
0,16,3,136.0,103.0,24
0,16,4,168.0,118.0,24
0,16,5,122.0,124.0,24
0,17,0,144.0,262.0,24
0,17,1,181.0,250.0,24
0,17,2,153.0,169.0,24
0,17,3,251.0,188.0,24
0,17,4,210.0,119.0,24
0,17,5,300.0,131.0,24
0,18,0,298.0,56.0,24
0,18,1,209.0,76.0,24
0,18,2,201.0,56.0,24
0,18,3,328.0,43.0,24
0,18,4,225.0,51.0,24
0,18,5,150.0,65.0,24
0,19,0,172.0,39.0,24
0,19,1,102.0,41.0,24
0,19,2,156.0,45.0,24
0,19,3,126.0,41.0,24
0,19,4,101.0,55.0,24
0,19,5,130.0,29.0,24
0,20,0,119.0,54.0,24
0,20,1,91.0,61.0,24
0,20,2,109.0,35.0,24
0,20,3,95.0,56.0,24
0,20,4,104.0,48.0,24
0,20,5,106.0,34.0,24
0,21,0,110.0,35.0,24
0,21,1,118.0,23.0,24
0,21,2,96.0,47.0,24
0,21,3,91.0,24.0,24
0,21,4,99.0,21.0,24
0,21,5,78.0,10.0,24
0,22,0,66.0,16.0,24
0,22,1,57.0,21.0,24
0,22,2,51.0,4.0,24
0,22,3,52.0,11.0,24
0,22,4,72.0,8.0,24
0,22,5,35.0,7.0,24
0,23,0,25.0,2.0,24
0,23,1,15.0,0.0,24
0,23,2,21.0,0.0,24
0,23,3,14.0,0.0,24
0,23,4,7.0,0.0,24
0,23,5,7.0,0.0,24
1,0,0,4.0,0.0,24
1,0,1,1.0,0.0,24
1,0,2,0.0,1.0,24
1,0,3,1.0,0.0,24
1,0,4,0.0,0.0,24
1,0,5,0.0,0.0,24
1,1,0,0.0,0.0,24
1,1,1,0.0,0.0,24
1,1,2,0.0,0.0,24
1,1,3,0.0,0.0,24
1,1,4,0.0,0.0,24
1,1,5,0.0,0.0,24
1,2,0,0.0,0.0,24
1,2,1,0.0,0.0,24
1,2,2,0.0,0.0,24
1,2,3,0.0,0.0,24
1,2,4,0.0,0.0,24
1,2,5,0.0,0.0,24
1,3,0,0.0,0.0,24
1,3,1,0.0,0.0,24
1,3,2,0.0,0.0,24
1,3,3,0.0,0.0,24
1,3,4,0.0,0.0,24
1,3,5,0.0,0.0,24
1,4,0,0.0,0.0,24
1,4,1,0.0,0.0,24
1,4,2,0.0,0.0,24
1,4,3,0.0,0.0,24
1,4,4,0.0,0.0,24
1,4,5,0.0,0.0,24
1,5,0,0.0,0.0,24
1,5,1,0.0,0.0,24
1,5,2,0.0,0.0,24
1,5,3,0.0,0.0,24
1,5,4,0.0,7.0,24
1,5,5,0.0,11.0,24
1,6,0,0.0,11.0,24
1,6,1,0.0,10.0,24
1,6,2,5.0,22.0,24
1,6,3,5.0,35.0,24
1,6,4,6.0,49.0,24
1,6,5,7.0,75.0,24
1,7,0,6.0,84.0,24
1,7,1,16.0,136.0,24
1,7,2,15.0,195.0,24
1,7,3,21.0,219.0,24
1,7,4,33.0,286.0,24
1,7,5,34.0,320.0,24
1,8,0,46.0,362.0,24
1,8,1,43.0,437.0,24
1,8,2,69.0,369.0,24
1,8,3,61.0,361.0,24
1,8,4,74.0,298.0,24
1,8,5,62.0,222.0,24
1,9,0,25.0,244.0,24
1,9,1,26.0,178.0,24
1,9,2,21.0,121.0,24
1,9,3,17.0,87.0,24
1,9,4,35.0,82.0,24
1,9,5,23.0,73.0,24
1,10,0,19.0,52.0,24
1,10,1,29.0,47.0,24
1,10,2,26.0,74.0,24
1,10,3,15.0,58.0,24
1,10,4,26.0,51.0,24
1,10,5,23.0,49.0,24
1,11,0,26.0,42.0,24
1,11,1,30.0,42.0,24
1,11,2,29.0,38.0,24
1,11,3,36.0,43.0,24
1,11,4,36.0,36.0,24
1,11,5,39.0,34.0,24
1,12,0,26.0,52.0,24
1,12,1,55.0,48.0,24
1,12,2,16.0,42.0,24
1,12,3,34.0,48.0,24
1,12,4,29.0,83.0,24
1,12,5,23.0,42.0,24
1,13,0,34.0,62.0,24
1,13,1,23.0,45.0,24
1,13,2,35.0,53.0,24
1,13,3,24.0,52.0,24
1,13,4,47.0,55.0,24
1,13,5,24.0,36.0,24
1,14,0,38.0,33.0,24
1,14,1,20.0,37.0,24
1,14,2,41.0,46.0,24
1,14,3,33.0,30.0,24
1,14,4,41.0,25.0,24
1,14,5,45.0,33.0,24
1,15,0,23.0,37.0,24
1,15,1,51.0,39.0,24
1,15,2,28.0,31.0,24
1,15,3,38.0,26.0,24
1,15,4,68.0,38.0,24
1,15,5,36.0,21.0,24
1,16,0,54.0,39.0,24
1,16,1,58.0,37.0,24
1,16,2,57.0,32.0,24
1,16,3,66.0,33.0,24
1,16,4,89.0,34.0,24
1,16,5,75.0,26.0,24
1,17,0,60.0,45.0,24
1,17,1,100.0,42.0,24
1,17,2,126.0,52.0,24
1,17,3,133.0,40.0,24
1,17,4,143.0,48.0,24
1,17,5,142.0,67.0,24
1,18,0,213.0,60.0,24
1,18,1,162.0,36.0,24
1,18,2,179.0,40.0,24
1,18,3,226.0,40.0,24
1,18,4,127.0,45.0,24
1,18,5,170.0,57.0,24
1,19,0,115.0,25.0,24
1,19,1,119.0,34.0,24
1,19,2,134.0,35.0,24
1,19,3,132.0,31.0,24
1,19,4,109.0,24.0,24
1,19,5,97.0,27.0,24
1,20,0,98.0,26.0,24
1,20,1,127.0,23.0,24
1,20,2,103.0,20.0,24
1,20,3,96.0,18.0,24
1,20,4,138.0,24.0,24
1,20,5,108.0,11.0,24
1,21,0,88.0,15.0,24
1,21,1,114.0,16.0,24
1,21,2,159.0,21.0,24
1,21,3,105.0,25.0,24
1,21,4,90.0,24.0,24
1,21,5,106.0,14.0,24
1,22,0,83.0,13.0,24
1,22,1,128.0,7.0,24
1,22,2,58.0,11.0,24
1,22,3,70.0,8.0,24
1,22,4,69.0,3.0,24
1,22,5,47.0,7.0,24
1,23,0,28.0,0.0,24
1,23,1,35.0,2.0,24
1,23,2,10.0,0.0,24
1,23,3,22.0,2.0,24
1,23,4,10.0,0.0,24
1,23,5,4.0,0.0,24
2,0,0,1.0,0.0,24
2,0,1,0.0,0.0,24
2,0,2,0.0,0.0,24
