stationID,hour,per_ten_minute,outNums,inNums,day
0,0,0,0.0,0.0,5
0,0,1,0.0,0.0,5
0,0,2,2.0,1.0,5
0,0,3,0.0,0.0,5
0,0,4,0.0,0.0,5
0,0,5,0.0,0.0,5
0,1,0,0.0,0.0,5
0,1,1,0.0,0.0,5
0,1,2,0.0,0.0,5
0,1,3,0.0,0.0,5
0,1,4,0.0,0.0,5
0,1,5,0.0,0.0,5
0,2,0,0.0,0.0,5
0,2,1,0.0,0.0,5
0,2,2,0.0,0.0,5
0,2,3,0.0,0.0,5
0,2,4,0.0,0.0,5
0,2,5,0.0,0.0,5
0,3,0,0.0,0.0,5
0,3,1,0.0,0.0,5
0,3,2,0.0,0.0,5
0,3,3,0.0,0.0,5
0,3,4,0.0,0.0,5
0,3,5,0.0,0.0,5
0,4,0,0.0,0.0,5
0,4,1,0.0,0.0,5
0,4,2,0.0,0.0,5
0,4,3,0.0,0.0,5
0,4,4,0.0,0.0,5
0,4,5,0.0,0.0,5
0,5,0,0.0,0.0,5
0,5,1,0.0,0.0,5
0,5,2,0.0,0.0,5
0,5,3,0.0,2.0,5
0,5,4,0.0,8.0,5
0,5,5,2.0,14.0,5
0,6,0,0.0,15.0,5
0,6,1,0.0,21.0,5
0,6,2,0.0,13.0,5
0,6,3,58.0,43.0,5
0,6,4,31.0,54.0,5
0,6,5,16.0,74.0,5
0,7,0,20.0,94.0,5
0,7,1,25.0,119.0,5
0,7,2,30.0,121.0,5
0,7,3,33.0,152.0,5
0,7,4,48.0,166.0,5
0,7,5,37.0,185.0,5
0,8,0,33.0,174.0,5
0,8,1,44.0,194.0,5
0,8,2,51.0,186.0,5
0,8,3,87.0,201.0,5
0,8,4,82.0,140.0,5
0,8,5,72.0,127.0,5
0,9,0,74.0,198.0,5
0,9,1,61.0,158.0,5
0,9,2,81.0,164.0,5
0,9,3,97.0,144.0,5
0,9,4,71.0,133.0,5
0,9,5,63.0,133.0,5
0,10,0,75.0,148.0,5
0,10,1,68.0,107.0,5
0,10,2,80.0,146.0,5
0,10,3,71.0,119.0,5
0,10,4,62.0,98.0,5
0,10,5,88.0,95.0,5
0,11,0,58.0,126.0,5
0,11,1,81.0,99.0,5
0,11,2,102.0,86.0,5
0,11,3,72.0,73.0,5
0,11,4,72.0,80.0,5
0,11,5,61.0,68.0,5
0,12,0,86.0,87.0,5
0,12,1,76.0,102.0,5
0,12,2,114.0,109.0,5
0,12,3,77.0,89.0,5
0,12,4,76.0,95.0,5
0,12,5,94.0,102.0,5
0,13,0,87.0,88.0,5
0,13,1,102.0,100.0,5
0,13,2,81.0,88.0,5
0,13,3,79.0,106.0,5
0,13,4,83.0,116.0,5
0,13,5,102.0,86.0,5
0,14,0,83.0,109.0,5
0,14,1,100.0,97.0,5
0,14,2,101.0,75.0,5
0,14,3,112.0,78.0,5
0,14,4,120.0,72.0,5
0,14,5,129.0,75.0,5
0,15,0,119.0,72.0,5
0,15,1,94.0,66.0,5
0,15,2,141.0,81.0,5
0,15,3,87.0,71.0,5
0,15,4,136.0,59.0,5
0,15,5,99.0,92.0,5
0,16,0,139.0,50.0,5
0,16,1,122.0,91.0,5
0,16,2,124.0,76.0,5
0,16,3,144.0,61.0,5
0,16,4,108.0,90.0,5
0,16,5,123.0,94.0,5
0,17,0,106.0,67.0,5
0,17,1,145.0,108.0,5
0,17,2,121.0,101.0,5
0,17,3,100.0,86.0,5
0,17,4,135.0,89.0,5
0,17,5,119.0,74.0,5
0,18,0,134.0,78.0,5
0,18,1,88.0,63.0,5
0,18,2,145.0,54.0,5
0,18,3,74.0,70.0,5
0,18,4,127.0,33.0,5
0,18,5,77.0,38.0,5
