stationID,hour,per_ten_minute,outNums,inNums,day
0,0,0,0.0,0.0,19
0,0,1,0.0,0.0,19
0,0,2,0.0,0.0,19
0,0,3,0.0,0.0,19
0,0,4,0.0,0.0,19
0,0,5,0.0,0.0,19
0,1,0,0.0,0.0,19
0,1,1,0.0,0.0,19
0,1,2,0.0,0.0,19
0,1,3,0.0,0.0,19
0,1,4,0.0,0.0,19
0,1,5,0.0,0.0,19
0,2,0,0.0,0.0,19
0,2,1,0.0,0.0,19
0,2,2,0.0,0.0,19
0,2,3,0.0,0.0,19
0,2,4,0.0,0.0,19
0,2,5,0.0,0.0,19
0,3,0,0.0,0.0,19
0,3,1,0.0,0.0,19
0,3,2,0.0,0.0,19
0,3,3,0.0,0.0,19
0,3,4,0.0,0.0,19
0,3,5,0.0,0.0,19
0,4,0,0.0,0.0,19
0,4,1,0.0,0.0,19
0,4,2,0.0,0.0,19
0,4,3,0.0,0.0,19
0,4,4,0.0,0.0,19
0,4,5,0.0,0.0,19
0,5,0,0.0,0.0,19
0,5,1,0.0,0.0,19
0,5,2,0.0,0.0,19
0,5,3,0.0,3.0,19
0,5,4,0.0,14.0,19
0,5,5,1.0,16.0,19
0,6,0,1.0,25.0,19
0,6,1,0.0,24.0,19
0,6,2,0.0,31.0,19
0,6,3,43.0,50.0,19
0,6,4,32.0,70.0,19
0,6,5,12.0,73.0,19
0,7,0,38.0,107.0,19
0,7,1,20.0,134.0,19
0,7,2,19.0,150.0,19
0,7,3,50.0,118.0,19
0,7,4,58.0,167.0,19
0,7,5,48.0,210.0,19
0,8,0,45.0,188.0,19
0,8,1,55.0,216.0,19
0,8,2,58.0,205.0,19
0,8,3,69.0,173.0,19
0,8,4,74.0,194.0,19
0,8,5,77.0,205.0,19
0,9,0,94.0,189.0,19
0,9,1,52.0,218.0,19
0,9,2,112.0,221.0,19
0,9,3,69.0,153.0,19
0,9,4,91.0,203.0,19
0,9,5,99.0,167.0,19
0,10,0,75.0,180.0,19
0,10,1,134.0,129.0,19
0,10,2,96.0,153.0,19
0,10,3,78.0,181.0,19
0,10,4,97.0,118.0,19
0,10,5,146.0,188.0,19
0,11,0,84.0,114.0,19
0,11,1,97.0,131.0,19
0,11,2,93.0,143.0,19
0,11,3,103.0,88.0,19
0,11,4,71.0,107.0,19
0,11,5,76.0,122.0,19
0,12,0,119.0,113.0,19
0,12,1,84.0,112.0,19
0,12,2,118.0,97.0,19
0,12,3,70.0,130.0,19
