stationID,hour,per_ten_minute,outNums,inNums,day
0,0,0,4.0,0.0,2
0,0,1,0.0,0.0,2
0,0,2,3.0,0.0,2
0,0,3,0.0,0.0,2
0,0,4,0.0,0.0,2
0,0,5,0.0,0.0,2
0,1,0,0.0,0.0,2
0,1,1,0.0,0.0,2
0,1,2,0.0,0.0,2
0,1,3,0.0,0.0,2
0,1,4,0.0,0.0,2
0,1,5,0.0,0.0,2
0,2,0,0.0,0.0,2
0,2,1,0.0,0.0,2
0,2,2,0.0,0.0,2
0,2,3,0.0,0.0,2
0,2,4,0.0,0.0,2
0,2,5,0.0,0.0,2
0,3,0,0.0,0.0,2
0,3,1,0.0,0.0,2
0,3,2,0.0,0.0,2
0,3,3,0.0,0.0,2
0,3,4,0.0,0.0,2
0,3,5,0.0,0.0,2
0,4,0,0.0,0.0,2
0,4,1,0.0,0.0,2
0,4,2,0.0,0.0,2
0,4,3,1.0,0.0,2
0,4,4,0.0,0.0,2
0,4,5,0.0,0.0,2
0,5,0,0.0,0.0,2
0,5,1,0.0,0.0,2
0,5,2,0.0,0.0,2
0,5,3,0.0,3.0,2
0,5,4,0.0,9.0,2
0,5,5,0.0,20.0,2
0,6,0,1.0,21.0,2
0,6,1,0.0,40.0,2
0,6,2,0.0,37.0,2
0,6,3,38.0,108.0,2
0,6,4,42.0,119.0,2
0,6,5,28.0,155.0,2
0,7,0,33.0,191.0,2
0,7,1,26.0,258.0,2
0,7,2,36.0,227.0,2
0,7,3,51.0,392.0,2
0,7,4,37.0,403.0,2
0,7,5,75.0,374.0,2
0,8,0,45.0,510.0,2
0,8,1,72.0,377.0,2
0,8,2,90.0,442.0,2
0,8,3,193.0,531.0,2
0,8,4,200.0,385.0,2
0,8,5,116.0,371.0,2
0,9,0,106.0,295.0,2
0,9,1,72.0,210.0,2
0,9,2,70.0,182.0,2
0,9,3,53.0,130.0,2
0,9,4,75.0,135.0,2
0,9,5,56.0,148.0,2
0,10,0,77.0,111.0,2
0,10,1,77.0,105.0,2
0,10,2,93.0,87.0,2
0,10,3,85.0,106.0,2
0,10,4,57.0,80.0,2
0,10,5,80.0,99.0,2
0,11,0,52.0,68.0,2
0,11,1,81.0,85.0,2
0,11,2,85.0,69.0,2
0,11,3,83.0,78.0,2
0,11,4,66.0,104.0,2
0,11,5,72.0,87.0,2
0,12,0,74.0,110.0,2
0,12,1,74.0,85.0,2
0,12,2,89.0,101.0,2
0,12,3,80.0,84.0,2
0,12,4,107.0,91.0,2
0,12,5,78.0,73.0,2
0,13,0,98.0,95.0,2
0,13,1,82.0,135.0,2
0,13,2,85.0,63.0,2
0,13,3,76.0,79.0,2
0,13,4,62.0,55.0,2
0,13,5,56.0,65.0,2
0,14,0,72.0,77.0,2
0,14,1,76.0,58.0,2
0,14,2,92.0,62.0,2
0,14,3,78.0,92.0,2
0,14,4,86.0,65.0,2
0,14,5,106.0,57.0,2
0,15,0,118.0,71.0,2
0,15,1,56.0,58.0,2
0,15,2,57.0,71.0,2
0,15,3,99.0,58.0,2
0,15,4,138.0,39.0,2
0,15,5,116.0,73.0,2
0,16,0,90.0,52.0,2
0,16,1,89.0,79.0,2
0,16,2,95.0,49.0,2
0,16,3,133.0,77.0,2
0,16,4,143.0,55.0,2
0,16,5,109.0,119.0,2
0,17,0,101.0,167.0,2
0,17,1,134.0,178.0,2
0,17,2,137.0,137.0,2
0,17,3,281.0,152.0,2
0,17,4,263.0,83.0,2
0,17,5,211.0,48.0,2
0,18,0,305.0,67.0,2
0,18,1,252.0,46.0,2
0,18,2,265.0,66.0,2
0,18,3,246.0,57.0,2
0,18,4,239.0,27.0,2
0,18,5,221.0,55.0,2
0,19,0,143.0,35.0,2
0,19,1,118.0,46.0,2
0,19,2,180.0,39.0,2
0,19,3,81.0,26.0,2
0,19,4,132.0,21.0,2
0,19,5,84.0,34.0,2
0,20,0,105.0,25.0,2
0,20,1,78.0,30.0,2
0,20,2,74.0,21.0,2
0,20,3,94.0,24.0,2
0,20,4,44.0,19.0,2
0,20,5,96.0,19.0,2
0,21,0,99.0,12.0,2
0,21,1,64.0,8.0,2
0,21,2,75.0,11.0,2
0,21,3,101.0,6.0,2
0,21,4,73.0,11.0,2
0,21,5,47.0,16.0,2
0,22,0,46.0,4.0,2
0,22,1,47.0,11.0,2
0,22,2,57.0,9.0,2
0,22,3,35.0,8.0,2
0,22,4,41.0,7.0,2
0,22,5,31.0,0.0,2
0,23,0,28.0,0.0,2
0,23,1,10.0,0.0,2
0,23,2,12.0,0.0,2
0,23,3,17.0,0.0,2
0,23,4,4.0,0.0,2
0,23,5,5.0,0.0,2
1,0,0,13.0,0.0,2
1,0,1,2.0,0.0,2
1,0,2,0.0,0.0,2
1,0,3,0.0,0.0,2
1,0,4,0.0,0.0,2
1,0,5,0.0,0.0,2
1,1,0,0.0,0.0,2
1,1,1,0.0,0.0,2
1,1,2,0.0,0.0,2
1,1,3,0.0,0.0,2
1,1,4,0.0,0.0,2
1,1,5,0.0,0.0,2
1,2,0,0.0,0.0,2
1,2,1,0.0,0.0,2
1,2,2,0.0,0.0,2
1,2,3,0.0,0.0,2
1,2,4,0.0,0.0,2
1,2,5,0.0,0.0,2
1,3,0,0.0,0.0,2
1,3,1,0.0,0.0,2
1,3,2,0.0,0.0,2
1,3,3,0.0,0.0,2
1,3,4,0.0,0.0,2
1,3,5,0.0,0.0,2
1,4,0,0.0,0.0,2
1,4,1,0.0,0.0,2
1,4,2,0.0,0.0,2
1,4,3,0.0,0.0,2
1,4,4,0.0,0.0,2
1,4,5,0.0,0.0,2
1,5,0,0.0,0.0,2
1,5,1,0.0,0.0,2
1,5,2,0.0,0.0,2
1,5,3,0.0,0.0,2
1,5,4,0.0,2.0,2
1,5,5,0.0,15.0,2
1,6,0,0.0,17.0,2
1,6,1,0.0,14.0,2
1,6,2,11.0,29.0,2
1,6,3,20.0,51.0,2
1,6,4,14.0,47.0,2
1,6,5,5.0,76.0,2
1,7,0,9.0,98.0,2
1,7,1,13.0,145.0,2
1,7,2,20.0,194.0,2
1,7,3,24.0,262.0,2
1,7,4,27.0,284.0,2
1,7,5,45.0,340.0,2
1,8,0,70.0,420.0,2
1,8,1,59.0,406.0,2
1,8,2,65.0,412.0,2
1,8,3,59.0,386.0,2
1,8,4,63.0,281.0,2
1,8,5,76.0,255.0,2
1,9,0,30.0,216.0,2
1,9,1,46.0,181.0,2
1,9,2,26.0,105.0,2
1,9,3,37.0,82.0,2
1,9,4,39.0,65.0,2
1,9,5,30.0,45.0,2
1,10,0,19.0,53.0,2
1,10,1,29.0,48.0,2
1,10,2,25.0,38.0,2
1,10,3,21.0,48.0,2
1,10,4,39.0,50.0,2
1,10,5,26.0,28.0,2
1,11,0,23.0,45.0,2
1,11,1,27.0,39.0,2
1,11,2,32.0,47.0,2
1,11,3,22.0,43.0,2
1,11,4,21.0,44.0,2
1,11,5,20.0,36.0,2
1,12,0,30.0,48.0,2
1,12,1,59.0,39.0,2
1,12,2,34.0,43.0,2
1,12,3,26.0,46.0,2
1,12,4,34.0,69.0,2
1,12,5,32.0,57.0,2
1,13,0,30.0,56.0,2
1,13,1,31.0,34.0,2
1,13,2,23.0,31.0,2
1,13,3,44.0,42.0,2
1,13,4,33.0,34.0,2
1,13,5,31.0,35.0,2
1,14,0,24.0,25.0,2
1,14,1,32.0,27.0,2
1,14,2,29.0,36.0,2
1,14,3,39.0,52.0,2
1,14,4,33.0,32.0,2
1,14,5,28.0,43.0,2
1,15,0,47.0,28.0,2
1,15,1,37.0,41.0,2
1,15,2,47.0,24.0,2
