stationID,hour,per_ten_minute,outNums,inNums,day
0,0,0,3.0,0.0,22
0,0,1,0.0,0.0,22
0,0,2,0.0,0.0,22
0,0,3,0.0,0.0,22
0,0,4,0.0,0.0,22
0,0,5,0.0,0.0,22
0,1,0,0.0,0.0,22
0,1,1,0.0,0.0,22
0,1,2,0.0,0.0,22
0,1,3,0.0,0.0,22
0,1,4,0.0,0.0,22
0,1,5,0.0,0.0,22
0,2,0,0.0,0.0,22
0,2,1,0.0,0.0,22
0,2,2,0.0,0.0,22
0,2,3,0.0,0.0,22
0,2,4,0.0,0.0,22
0,2,5,0.0,0.0,22
0,3,0,0.0,0.0,22
0,3,1,0.0,0.0,22
0,3,2,0.0,0.0,22
0,3,3,0.0,0.0,22
0,3,4,0.0,0.0,22
0,3,5,0.0,0.0,22
0,4,0,0.0,0.0,22
0,4,1,0.0,0.0,22
0,4,2,0.0,0.0,22
0,4,3,0.0,0.0,22
0,4,4,0.0,0.0,22
0,4,5,0.0,0.0,22
0,5,0,0.0,0.0,22
0,5,1,0.0,0.0,22
0,5,2,0.0,0.0,22
0,5,3,0.0,7.0,22
0,5,4,0.0,14.0,22
0,5,5,1.0,19.0,22
0,6,0,0.0,44.0,22
0,6,1,0.0,35.0,22
0,6,2,0.0,58.0,22
0,6,3,42.0,78.0,22
0,6,4,18.0,110.0,22
0,6,5,15.0,156.0,22
0,7,0,16.0,184.0,22
0,7,1,27.0,241.0,22
0,7,2,22.0,317.0,22
0,7,3,40.0,370.0,22
0,7,4,36.0,364.0,22
0,7,5,59.0,434.0,22
0,8,0,57.0,439.0,22
0,8,1,78.0,438.0,22
0,8,2,160.0,519.0,22
0,8,3,279.0,474.0,22
0,8,4,230.0,357.0,22
0,8,5,170.0,236.0,22
0,9,0,76.0,306.0,22
0,9,1,95.0,227.0,22
0,9,2,74.0,150.0,22
0,9,3,73.0,173.0,22
0,9,4,72.0,121.0,22
0,9,5,74.0,148.0,22
0,10,0,79.0,137.0,22
0,10,1,89.0,150.0,22
0,10,2,73.0,118.0,22
0,10,3,91.0,108.0,22
0,10,4,94.0,107.0,22
0,10,5,79.0,86.0,22
0,11,0,62.0,108.0,22
0,11,1,120.0,84.0,22
0,11,2,106.0,93.0,22
0,11,3,72.0,107.0,22
0,11,4,113.0,99.0,22
0,11,5,69.0,162.0,22
0,12,0,51.0,148.0,22
0,12,1,98.0,132.0,22
0,12,2,79.0,155.0,22
0,12,3,91.0,104.0,22
0,12,4,110.0,86.0,22
0,12,5,116.0,98.0,22
0,13,0,95.0,138.0,22
0,13,1,125.0,119.0,22
0,13,2,101.0,118.0,22
0,13,3,72.0,83.0,22
0,13,4,112.0,100.0,22
0,13,5,94.0,117.0,22
0,14,0,102.0,112.0,22
0,14,1,112.0,99.0,22
0,14,2,82.0,90.0,22
0,14,3,109.0,73.0,22
0,14,4,136.0,70.0,22
0,14,5,115.0,72.0,22
0,15,0,117.0,92.0,22
0,15,1,134.0,71.0,22
0,15,2,131.0,67.0,22
0,15,3,103.0,70.0,22
0,15,4,132.0,58.0,22
0,15,5,115.0,94.0,22
0,16,0,125.0,77.0,22
0,16,1,144.0,71.0,22
0,16,2,120.0,129.0,22
0,16,3,104.0,81.0,22
0,16,4,150.0,92.0,22
0,16,5,111.0,157.0,22
0,17,0,121.0,137.0,22
0,17,1,140.0,154.0,22
0,17,2,204.0,148.0,22
0,17,3,183.0,188.0,22
0,17,4,246.0,155.0,22
0,17,5,282.0,73.0,22
0,18,0,270.0,79.0,22
0,18,1,267.0,56.0,22
0,18,2,256.0,58.0,22
0,18,3,267.0,50.0,22
0,18,4,178.0,53.0,22
0,18,5,162.0,47.0,22
0,19,0,163.0,39.0,22
0,19,1,139.0,40.0,22
0,19,2,149.0,31.0,22
0,19,3,89.0,38.0,22
0,19,4,89.0,19.0,22
0,19,5,133.0,33.0,22
0,20,0,96.0,42.0,22
0,20,1,113.0,30.0,22
0,20,2,77.0,38.0,22
0,20,3,105.0,42.0,22
0,20,4,83.0,24.0,22
0,20,5,108.0,21.0,22
0,21,0,97.0,30.0,22
0,21,1,91.0,31.0,22
0,21,2,72.0,13.0,22
0,21,3,89.0,15.0,22
0,21,4,74.0,16.0,22
0,21,5,73.0,16.0,22
0,22,0,68.0,4.0,22
0,22,1,47.0,16.0,22
0,22,2,55.0,4.0,22
0,22,3,53.0,8.0,22
0,22,4,52.0,6.0,22
0,22,5,30.0,2.0,22
0,23,0,20.0,1.0,22
0,23,1,21.0,2.0,22
0,23,2,20.0,0.0,22
0,23,3,10.0,0.0,22
0,23,4,6.0,0.0,22
0,23,5,11.0,0.0,22
1,0,0,3.0,0.0,22
1,0,1,1.0,0.0,22
1,0,2,0.0,0.0,22
1,0,3,0.0,0.0,22
1,0,4,0.0,0.0,22
1,0,5,0.0,0.0,22
1,1,0,0.0,0.0,22
1,1,1,0.0,0.0,22
1,1,2,0.0,0.0,22
1,1,3,0.0,0.0,22
1,1,4,0.0,0.0,22
1,1,5,0.0,0.0,22
1,2,0,0.0,0.0,22
1,2,1,0.0,0.0,22
1,2,2,0.0,0.0,22
1,2,3,0.0,0.0,22
1,2,4,0.0,0.0,22
1,2,5,0.0,0.0,22
1,3,0,0.0,0.0,22
1,3,1,0.0,0.0,22
1,3,2,0.0,0.0,22
1,3,3,0.0,0.0,22
1,3,4,0.0,0.0,22
1,3,5,0.0,0.0,22
1,4,0,0.0,0.0,22
1,4,1,0.0,0.0,22
1,4,2,0.0,0.0,22
1,4,3,0.0,0.0,22
1,4,4,0.0,0.0,22
1,4,5,0.0,0.0,22
1,5,0,0.0,0.0,22
1,5,1,0.0,0.0,22
1,5,2,0.0,0.0,22
1,5,3,0.0,0.0,22
1,5,4,0.0,8.0,22
1,5,5,0.0,18.0,22
1,6,0,0.0,9.0,22
1,6,1,0.0,10.0,22
1,6,2,4.0,16.0,22
1,6,3,8.0,33.0,22
1,6,4,3.0,52.0,22
1,6,5,6.0,97.0,22
1,7,0,6.0,85.0,22
1,7,1,13.0,126.0,22
1,7,2,13.0,214.0,22
1,7,3,21.0,233.0,22
1,7,4,35.0,317.0,22
1,7,5,41.0,332.0,22
1,8,0,38.0,391.0,22
1,8,1,45.0,414.0,22
1,8,2,60.0,365.0,22
1,8,3,60.0,384.0,22
1,8,4,61.0,278.0,22
1,8,5,46.0,230.0,22
1,9,0,31.0,230.0,22
1,9,1,36.0,183.0,22
1,9,2,29.0,111.0,22
1,9,3,32.0,78.0,22
1,9,4,32.0,77.0,22
1,9,5,34.0,73.0,22
1,10,0,24.0,67.0,22
1,10,1,30.0,62.0,22
1,10,2,26.0,51.0,22
1,10,3,21.0,38.0,22
1,10,4,33.0,63.0,22
1,10,5,37.0,49.0,22
1,11,0,26.0,46.0,22
1,11,1,24.0,34.0,22
1,11,2,24.0,44.0,22
1,11,3,23.0,35.0,22
1,11,4,50.0,49.0,22
1,11,5,34.0,45.0,22
1,12,0,62.0,44.0,22
1,12,1,35.0,41.0,22
1,12,2,28.0,84.0,22
1,12,3,32.0,48.0,22
1,12,4,43.0,59.0,22
1,12,5,22.0,58.0,22
1,13,0,31.0,56.0,22
1,13,1,26.0,42.0,22
1,13,2,35.0,53.0,22
1,13,3,28.0,54.0,22
1,13,4,44.0,50.0,22
1,13,5,31.0,39.0,22
1,14,0,30.0,41.0,22
1,14,1,32.0,37.0,22
1,14,2,19.0,33.0,22
1,14,3,35.0,33.0,22
1,14,4,41.0,26.0,22
1,14,5,27.0,36.0,22
1,15,0,39.0,43.0,22
1,15,1,47.0,45.0,22
1,15,2,44.0,40.0,22
1,15,3,32.0,35.0,22
1,15,4,61.0,26.0,22
1,15,5,49.0,28.0,22
1,16,0,53.0,19.0,22
1,16,1,51.0,57.0,22
1,16,2,62.0,38.0,22
1,16,3,62.0,34.0,22
1,16,4,81.0,49.0,22
1,16,5,64.0,37.0,22
1,17,0,75.0,33.0,22
1,17,1,92.0,53.0,22
1,17,2,100.0,37.0,22
1,17,3,145.0,39.0,22
1,17,4,167.0,41.0,22
1,17,5,151.0,39.0,22
1,18,0,211.0,57.0,22
1,18,1,144.0,50.0,22
1,18,2,210.0,45.0,22
1,18,3,219.0,40.0,22
1,18,4,143.0,30.0,22
1,18,5,218.0,45.0,22
1,19,0,160.0,31.0,22
1,19,1,130.0,36.0,22
1,19,2,98.0,26.0,22
1,19,3,134.0,19.0,22
1,19,4,109.0,24.0,22
1,19,5,85.0,13.0,22
1,20,0,96.0,21.0,22
1,20,1,131.0,24.0,22
1,20,2,98.0,22.0,22
1,20,3,136.0,16.0,22
1,20,4,92.0,18.0,22
1,20,5,103.0,11.0,22
1,21,0,79.0,42.0,22
1,21,1,109.0,14.0,22
1,21,2,168.0,12.0,22
1,21,3,102.0,10.0,22
1,21,4,80.0,8.0,22
1,21,5,69.0,15.0,22
1,22,0,94.0,13.0,22
1,22,1,91.0,12.0,22
1,22,2,82.0,10.0,22
1,22,3,76.0,12.0,22
1,22,4,76.0,8.0,22
1,22,5,34.0,1.0,22
