stationID,hour,per_ten_minute,outNums,inNums,day
0,0,0,2.0,0.0,23
0,0,1,0.0,0.0,23
0,0,2,0.0,0.0,23
0,0,3,0.0,0.0,23
0,0,4,1.0,1.0,23
0,0,5,0.0,0.0,23
0,1,0,0.0,0.0,23
0,1,1,0.0,0.0,23
0,1,2,0.0,0.0,23
0,1,3,0.0,0.0,23
0,1,4,0.0,0.0,23
0,1,5,0.0,0.0,23
0,2,0,0.0,0.0,23
0,2,1,0.0,0.0,23
0,2,2,0.0,0.0,23
0,2,3,0.0,0.0,23
0,2,4,0.0,0.0,23
0,2,5,0.0,0.0,23
0,3,0,0.0,0.0,23
0,3,1,0.0,0.0,23
0,3,2,0.0,0.0,23
0,3,3,0.0,0.0,23
0,3,4,0.0,0.0,23
0,3,5,0.0,0.0,23
0,4,0,0.0,0.0,23
0,4,1,0.0,0.0,23
0,4,2,0.0,0.0,23
0,4,3,0.0,0.0,23
0,4,4,0.0,0.0,23
0,4,5,0.0,0.0,23
0,5,0,0.0,0.0,23
0,5,1,0.0,0.0,23
0,5,2,0.0,1.0,23
0,5,3,0.0,4.0,23
0,5,4,0.0,27.0,23
0,5,5,0.0,27.0,23
0,6,0,1.0,26.0,23
0,6,1,1.0,48.0,23
0,6,2,0.0,61.0,23
0,6,3,35.0,99.0,23
0,6,4,25.0,109.0,23
0,6,5,26.0,149.0,23
0,7,0,26.0,163.0,23
0,7,1,22.0,275.0,23
0,7,2,27.0,293.0,23
0,7,3,35.0,363.0,23
0,7,4,37.0,382.0,23
0,7,5,58.0,367.0,23
0,8,0,66.0,464.0,23
0,8,1,80.0,439.0,23
0,8,2,101.0,458.0,23
0,8,3,256.0,446.0,23
0,8,4,216.0,424.0,23
0,8,5,166.0,306.0,23
0,9,0,112.0,271.0,23
0,9,1,82.0,225.0,23
0,9,2,81.0,193.0,23
0,9,3,93.0,135.0,23
0,9,4,82.0,110.0,23
0,9,5,89.0,178.0,23
0,10,0,76.0,108.0,23
0,10,1,79.0,190.0,23
0,10,2,90.0,156.0,23
0,10,3,69.0,121.0,23
0,10,4,99.0,125.0,23
0,10,5,108.0,89.0,23
0,11,0,79.0,90.0,23
0,11,1,128.0,93.0,23
0,11,2,83.0,110.0,23
0,11,3,108.0,120.0,23
0,11,4,93.0,129.0,23
0,11,5,88.0,162.0,23
0,12,0,76.0,136.0,23
0,12,1,102.0,145.0,23
0,12,2,95.0,107.0,23
0,12,3,83.0,112.0,23
0,12,4,124.0,122.0,23
0,12,5,115.0,118.0,23
0,13,0,78.0,136.0,23
0,13,1,103.0,106.0,23
0,13,2,98.0,101.0,23
0,13,3,88.0,109.0,23
0,13,4,98.0,118.0,23
0,13,5,106.0,108.0,23
0,14,0,103.0,83.0,23
0,14,1,130.0,84.0,23
0,14,2,92.0,101.0,23
0,14,3,102.0,69.0,23
0,14,4,135.0,100.0,23
0,14,5,141.0,80.0,23
0,15,0,116.0,76.0,23
0,15,1,141.0,76.0,23
0,15,2,118.0,82.0,23
0,15,3,141.0,70.0,23
0,15,4,153.0,97.0,23
0,15,5,152.0,89.0,23
0,16,0,108.0,95.0,23
0,16,1,141.0,100.0,23
0,16,2,133.0,62.0,23
0,16,3,114.0,107.0,23
0,16,4,134.0,147.0,23
0,16,5,167.0,165.0,23
0,17,0,126.0,198.0,23
0,17,1,177.0,140.0,23
0,17,2,168.0,179.0,23
0,17,3,196.0,247.0,23
0,17,4,220.0,119.0,23
0,17,5,244.0,87.0,23
0,18,0,305.0,76.0,23
0,18,1,247.0,79.0,23
0,18,2,248.0,45.0,23
0,18,3,277.0,39.0,23
0,18,4,223.0,62.0,23
0,18,5,158.0,79.0,23
0,19,0,145.0,50.0,23
0,19,1,126.0,50.0,23
0,19,2,140.0,34.0,23
0,19,3,116.0,53.0,23
0,19,4,100.0,37.0,23
0,19,5,100.0,48.0,23
0,20,0,121.0,39.0,23
0,20,1,80.0,42.0,23
0,20,2,91.0,59.0,23
0,20,3,87.0,48.0,23
0,20,4,89.0,49.0,23
0,20,5,117.0,43.0,23
0,21,0,111.0,41.0,23
0,21,1,89.0,26.0,23
0,21,2,66.0,37.0,23
0,21,3,109.0,17.0,23
0,21,4,89.0,24.0,23
0,21,5,75.0,9.0,23
0,22,0,50.0,20.0,23
0,22,1,61.0,20.0,23
0,22,2,47.0,10.0,23
0,22,3,56.0,6.0,23
0,22,4,36.0,6.0,23
0,22,5,38.0,6.0,23
0,23,0,22.0,0.0,23
0,23,1,20.0,6.0,23
0,23,2,16.0,0.0,23
0,23,3,9.0,0.0,23
0,23,4,2.0,0.0,23
0,23,5,3.0,0.0,23
1,0,0,4.0,0.0,23
1,0,1,1.0,0.0,23
1,0,2,0.0,0.0,23
1,0,3,0.0,0.0,23
1,0,4,0.0,0.0,23
1,0,5,0.0,0.0,23
1,1,0,0.0,0.0,23
