stationID,hour,per_ten_minute,outNums,inNums,day
0,0,0,0.0,0.0,14
0,0,1,0.0,0.0,14
0,0,2,0.0,0.0,14
0,0,3,0.0,0.0,14
0,0,4,0.0,0.0,14
0,0,5,0.0,0.0,14
0,1,0,0.0,0.0,14
0,1,1,0.0,0.0,14
0,1,2,0.0,0.0,14
0,1,3,0.0,0.0,14
0,1,4,0.0,0.0,14
0,1,5,0.0,0.0,14
0,2,0,0.0,0.0,14
0,2,1,0.0,0.0,14
0,2,2,0.0,0.0,14
0,2,3,0.0,0.0,14
0,2,4,0.0,0.0,14
0,2,5,0.0,0.0,14
0,3,0,0.0,0.0,14
0,3,1,0.0,0.0,14
0,3,2,0.0,0.0,14
0,3,3,0.0,0.0,14
0,3,4,0.0,0.0,14
0,3,5,0.0,0.0,14
0,4,0,0.0,0.0,14
0,4,1,0.0,0.0,14
0,4,2,0.0,0.0,14
0,4,3,0.0,0.0,14
0,4,4,0.0,0.0,14
0,4,5,0.0,0.0,14
0,5,0,0.0,0.0,14
0,5,1,0.0,0.0,14
0,5,2,0.0,0.0,14
0,5,3,1.0,3.0,14
0,5,4,0.0,20.0,14
0,5,5,2.0,29.0,14
0,6,0,0.0,24.0,14
0,6,1,1.0,44.0,14
0,6,2,0.0,58.0,14
0,6,3,40.0,98.0,14
0,6,4,29.0,106.0,14
0,6,5,27.0,144.0,14
0,7,0,22.0,176.0,14
0,7,1,16.0,255.0,14
0,7,2,32.0,318.0,14
0,7,3,34.0,310.0,14
0,7,4,68.0,393.0,14
0,7,5,64.0,463.0,14
0,8,0,67.0,505.0,14
0,8,1,99.0,395.0,14
0,8,2,141.0,531.0,14
0,8,3,215.0,483.0,14
0,8,4,221.0,402.0,14
0,8,5,196.0,311.0,14
0,9,0,91.0,274.0,14
0,9,1,85.0,208.0,14
0,9,2,75.0,169.0,14
0,9,3,72.0,127.0,14
0,9,4,80.0,144.0,14
0,9,5,84.0,134.0,14
0,10,0,71.0,116.0,14
0,10,1,59.0,122.0,14
0,10,2,107.0,109.0,14
0,10,3,86.0,114.0,14
0,10,4,77.0,78.0,14
0,10,5,94.0,79.0,14
0,11,0,62.0,86.0,14
0,11,1,100.0,37.0,14
0,11,2,81.0,51.0,14
0,11,3,89.0,99.0,14
0,11,4,61.0,79.0,14
0,11,5,70.0,97.0,14
0,12,0,68.0,155.0,14
0,12,1,67.0,79.0,14
0,12,2,87.0,108.0,14
0,12,3,89.0,92.0,14
0,12,4,143.0,69.0,14
0,12,5,102.0,87.0,14
0,13,0,90.0,93.0,14
0,13,1,113.0,92.0,14
0,13,2,96.0,88.0,14
0,13,3,119.0,65.0,14
0,13,4,81.0,78.0,14
0,13,5,81.0,103.0,14
0,14,0,57.0,63.0,14
0,14,1,144.0,61.0,14
0,14,2,82.0,90.0,14
0,14,3,89.0,56.0,14
0,14,4,76.0,104.0,14
0,14,5,126.0,72.0,14
0,15,0,96.0,96.0,14
0,15,1,92.0,85.0,14
0,15,2,86.0,59.0,14
0,15,3,93.0,71.0,14
0,15,4,110.0,70.0,14
0,15,5,97.0,75.0,14
0,16,0,88.0,98.0,14
0,16,1,100.0,71.0,14
0,16,2,98.0,99.0,14
0,16,3,133.0,82.0,14
0,16,4,136.0,98.0,14
0,16,5,128.0,62.0,14
0,17,0,106.0,114.0,14
0,17,1,146.0,165.0,14
0,17,2,159.0,135.0,14
0,17,3,239.0,201.0,14
0,17,4,256.0,88.0,14
0,17,5,232.0,96.0,14
0,18,0,269.0,83.0,14
0,18,1,268.0,54.0,14
0,18,2,252.0,38.0,14
0,18,3,265.0,38.0,14
0,18,4,203.0,35.0,14
0,18,5,171.0,57.0,14
0,19,0,143.0,31.0,14
0,19,1,114.0,34.0,14
0,19,2,199.0,36.0,14
0,19,3,80.0,46.0,14
0,19,4,107.0,23.0,14
0,19,5,96.0,42.0,14
0,20,0,99.0,34.0,14
0,20,1,82.0,19.0,14
0,20,2,79.0,32.0,14
0,20,3,97.0,17.0,14
0,20,4,121.0,27.0,14
0,20,5,98.0,20.0,14
0,21,0,85.0,20.0,14
0,21,1,37.0,11.0,14
0,21,2,94.0,12.0,14
0,21,3,121.0,12.0,14
0,21,4,68.0,12.0,14
0,21,5,64.0,15.0,14
0,22,0,55.0,6.0,14
0,22,1,41.0,6.0,14
0,22,2,62.0,9.0,14
0,22,3,43.0,5.0,14
0,22,4,40.0,3.0,14
0,22,5,23.0,0.0,14
0,23,0,24.0,0.0,14
0,23,1,14.0,0.0,14
0,23,2,17.0,0.0,14
0,23,3,11.0,0.0,14
0,23,4,5.0,0.0,14
0,23,5,6.0,0.0,14
1,0,0,0.0,0.0,14
1,0,1,0.0,0.0,14
1,0,2,0.0,0.0,14
1,0,3,0.0,0.0,14
1,0,4,0.0,0.0,14
1,0,5,0.0,0.0,14
1,1,0,0.0,0.0,14
1,1,1,0.0,0.0,14
1,1,2,0.0,0.0,14
1,1,3,0.0,0.0,14
1,1,4,0.0,0.0,14
1,1,5,0.0,0.0,14
1,2,0,0.0,0.0,14
1,2,1,0.0,0.0,14
1,2,2,0.0,0.0,14
1,2,3,0.0,0.0,14
1,2,4,0.0,0.0,14
1,2,5,0.0,0.0,14
1,3,0,0.0,0.0,14
1,3,1,0.0,0.0,14
1,3,2,0.0,0.0,14
1,3,3,0.0,0.0,14
1,3,4,0.0,0.0,14
1,3,5,0.0,0.0,14
1,4,0,0.0,0.0,14
1,4,1,0.0,0.0,14
1,4,2,0.0,0.0,14
1,4,3,0.0,0.0,14
1,4,4,0.0,0.0,14
1,4,5,0.0,0.0,14
1,5,0,0.0,0.0,14
1,5,1,0.0,0.0,14
1,5,2,0.0,0.0,14
1,5,3,0.0,0.0,14
1,5,4,0.0,6.0,14
1,5,5,0.0,15.0,14
1,6,0,0.0,23.0,14
1,6,1,0.0,20.0,14
1,6,2,0.0,23.0,14
1,6,3,13.0,36.0,14
1,6,4,11.0,65.0,14
1,6,5,6.0,89.0,14
1,7,0,8.0,106.0,14
1,7,1,10.0,141.0,14
1,7,2,13.0,198.0,14
1,7,3,29.0,221.0,14
1,7,4,23.0,339.0,14
1,7,5,35.0,366.0,14
1,8,0,50.0,427.0,14
1,8,1,55.0,390.0,14
1,8,2,49.0,426.0,14
1,8,3,94.0,412.0,14
1,8,4,59.0,286.0,14
1,8,5,65.0,215.0,14
1,9,0,43.0,227.0,14
1,9,1,41.0,183.0,14
1,9,2,43.0,108.0,14
1,9,3,24.0,78.0,14
1,9,4,41.0,75.0,14
1,9,5,39.0,58.0,14
1,10,0,24.0,48.0,14
1,10,1,25.0,59.0,14
1,10,2,25.0,48.0,14
1,10,3,38.0,44.0,14
1,10,4,17.0,40.0,14
1,10,5,40.0,46.0,14
1,11,0,27.0,37.0,14
1,11,1,24.0,32.0,14
1,11,2,32.0,59.0,14
1,11,3,32.0,34.0,14
1,11,4,40.0,36.0,14
1,11,5,26.0,44.0,14
1,12,0,53.0,47.0,14
1,12,1,41.0,44.0,14
1,12,2,27.0,40.0,14
1,12,3,31.0,61.0,14
1,12,4,32.0,64.0,14
1,12,5,22.0,51.0,14
1,13,0,30.0,44.0,14
1,13,1,31.0,39.0,14
1,13,2,25.0,43.0,14
1,13,3,35.0,38.0,14
1,13,4,22.0,38.0,14
1,13,5,19.0,27.0,14
1,14,0,27.0,36.0,14
1,14,1,33.0,40.0,14
1,14,2,52.0,29.0,14
1,14,3,46.0,20.0,14
1,14,4,42.0,44.0,14
1,14,5,33.0,34.0,14
1,15,0,34.0,32.0,14
1,15,1,45.0,37.0,14
1,15,2,38.0,36.0,14
1,15,3,22.0,34.0,14
1,15,4,30.0,36.0,14
1,15,5,57.0,39.0,14
1,16,0,58.0,27.0,14
1,16,1,43.0,38.0,14
1,16,2,48.0,37.0,14
1,16,3,59.0,31.0,14
1,16,4,62.0,32.0,14
1,16,5,113.0,25.0,14
1,17,0,67.0,39.0,14
1,17,1,69.0,48.0,14
1,17,2,101.0,49.0,14
1,17,3,150.0,39.0,14
1,17,4,144.0,52.0,14
1,17,5,149.0,45.0,14
1,18,0,243.0,56.0,14
1,18,1,200.0,64.0,14
1,18,2,202.0,47.0,14
1,18,3,225.0,47.0,14
1,18,4,207.0,45.0,14
1,18,5,186.0,31.0,14
1,19,0,145.0,28.0,14
1,19,1,132.0,22.0,14
1,19,2,147.0,27.0,14
1,19,3,100.0,27.0,14
1,19,4,136.0,13.0,14
1,19,5,91.0,18.0,14
1,20,0,118.0,26.0,14
1,20,1,88.0,10.0,14
1,20,2,135.0,14.0,14
1,20,3,82.0,17.0,14
1,20,4,88.0,18.0,14
1,20,5,142.0,15.0,14
1,21,0,88.0,15.0,14
1,21,1,93.0,21.0,14
1,21,2,100.0,13.0,14
1,21,3,101.0,6.0,14
1,21,4,112.0,16.0,14
1,21,5,80.0,8.0,14
1,22,0,50.0,9.0,14
1,22,1,57.0,13.0,14
1,22,2,50.0,4.0,14
1,22,3,59.0,4.0,14
1,22,4,52.0,3.0,14
1,22,5,47.0,0.0,14
1,23,0,27.0,0.0,14
1,23,1,19.0,0.0,14
1,23,2,19.0,0.0,14
1,23,3,15.0,0.0,14
1,23,4,9.0,0.0,14
1,23,5,0.0,0.0,14
2,0,0,0.0,0.0,14
2,0,1,0.0,0.0,14
2,0,2,0.0,0.0,14
2,0,3,0.0,0.0,14
2,0,4,0.0,0.0,14
2,0,5,0.0,0.0,14
2,1,0,0.0,0.0,14
2,1,1,0.0,0.0,14
2,1,2,0.0,0.0,14
2,1,3,0.0,0.0,14
2,1,4,0.0,0.0,14
2,1,5,0.0,0.0,14
2,2,0,0.0,0.0,14
2,2,1,0.0,0.0,14
2,2,2,0.0,0.0,14
2,2,3,0.0,0.0,14
2,2,4,0.0,0.0,14
2,2,5,0.0,0.0,14
2,3,0,0.0,0.0,14
2,3,1,0.0,0.0,14
2,3,2,0.0,0.0,14
2,3,3,0.0,0.0,14
2,3,4,0.0,0.0,14
2,3,5,0.0,0.0,14
2,4,0,0.0,0.0,14
2,4,1,0.0,0.0,14
2,4,2,0.0,0.0,14
2,4,3,0.0,0.0,14
2,4,4,0.0,0.0,14
2,4,5,0.0,0.0,14
2,5,0,0.0,0.0,14
