stationID,hour,per_ten_minute,outNums,inNums,day
0,0,0,0.0,0.0,10
0,0,1,0.0,0.0,10
0,0,2,0.0,0.0,10
0,0,3,0.0,1.0,10
0,0,4,1.0,0.0,10
0,0,5,0.0,0.0,10
0,1,0,0.0,0.0,10
0,1,1,0.0,0.0,10
0,1,2,0.0,0.0,10
0,1,3,0.0,0.0,10
0,1,4,0.0,0.0,10
0,1,5,0.0,0.0,10
0,2,0,0.0,0.0,10
0,2,1,0.0,0.0,10
0,2,2,0.0,0.0,10
0,2,3,0.0,0.0,10
0,2,4,0.0,0.0,10
0,2,5,0.0,0.0,10
0,3,0,0.0,0.0,10
0,3,1,0.0,0.0,10
0,3,2,0.0,0.0,10
0,3,3,0.0,0.0,10
0,3,4,0.0,0.0,10
0,3,5,0.0,0.0,10
0,4,0,0.0,0.0,10
0,4,1,0.0,0.0,10
0,4,2,0.0,0.0,10
0,4,3,0.0,0.0,10
0,4,4,0.0,0.0,10
0,4,5,0.0,0.0,10
0,5,0,0.0,0.0,10
0,5,1,0.0,0.0,10
0,5,2,0.0,0.0,10
0,5,3,0.0,2.0,10
0,5,4,0.0,16.0,10
0,5,5,0.0,15.0,10
0,6,0,0.0,20.0,10
0,6,1,2.0,42.0,10
0,6,2,1.0,25.0,10
0,6,3,31.0,95.0,10
0,6,4,32.0,104.0,10
0,6,5,26.0,117.0,10
0,7,0,26.0,187.0,10
0,7,1,17.0,188.0,10
0,7,2,26.0,335.0,10
0,7,3,26.0,297.0,10
0,7,4,44.0,410.0,10
0,7,5,53.0,385.0,10
0,8,0,43.0,453.0,10
0,8,1,100.0,463.0,10
0,8,2,96.0,467.0,10
0,8,3,187.0,412.0,10
0,8,4,161.0,479.0,10
0,8,5,186.0,239.0,10
0,9,0,67.0,256.0,10
0,9,1,98.0,200.0,10
0,9,2,53.0,169.0,10
0,9,3,72.0,124.0,10
0,9,4,69.0,115.0,10
0,9,5,80.0,125.0,10
0,10,0,43.0,102.0,10
0,10,1,60.0,107.0,10
0,10,2,89.0,70.0,10
0,10,3,61.0,98.0,10
0,10,4,62.0,70.0,10
0,10,5,69.0,94.0,10
0,11,0,86.0,67.0,10
0,11,1,71.0,64.0,10
0,11,2,83.0,54.0,10
0,11,3,68.0,64.0,10
