stationID,hour,per_ten_minute,outNums,inNums,day
0,0,0,0.0,0.0,3
0,0,1,0.0,0.0,3
0,0,2,0.0,0.0,3
0,0,3,0.0,0.0,3
0,0,4,0.0,0.0,3
0,0,5,0.0,0.0,3
0,1,0,0.0,0.0,3
0,1,1,0.0,0.0,3
0,1,2,0.0,0.0,3
0,1,3,0.0,0.0,3
0,1,4,0.0,0.0,3
0,1,5,0.0,0.0,3
0,2,0,0.0,0.0,3
0,2,1,0.0,0.0,3
0,2,2,0.0,0.0,3
0,2,3,0.0,0.0,3
0,2,4,0.0,0.0,3
0,2,5,0.0,0.0,3
0,3,0,0.0,0.0,3
0,3,1,0.0,0.0,3
0,3,2,0.0,0.0,3
0,3,3,0.0,0.0,3
0,3,4,0.0,0.0,3
0,3,5,0.0,0.0,3
0,4,0,0.0,0.0,3
0,4,1,0.0,0.0,3
0,4,2,0.0,0.0,3
0,4,3,0.0,0.0,3
0,4,4,0.0,0.0,3
0,4,5,0.0,0.0,3
0,5,0,0.0,0.0,3
0,5,1,0.0,0.0,3
0,5,2,0.0,0.0,3
0,5,3,0.0,2.0,3
0,5,4,0.0,12.0,3
0,5,5,0.0,7.0,3
0,6,0,0.0,19.0,3
0,6,1,0.0,35.0,3
0,6,2,1.0,34.0,3
0,6,3,40.0,77.0,3
0,6,4,40.0,112.0,3
0,6,5,24.0,119.0,3
0,7,0,29.0,180.0,3
0,7,1,21.0,241.0,3
0,7,2,35.0,288.0,3
0,7,3,47.0,325.0,3
0,7,4,35.0,387.0,3
0,7,5,44.0,429.0,3
0,8,0,63.0,341.0,3
0,8,1,66.0,386.0,3
0,8,2,108.0,473.0,3
0,8,3,186.0,440.0,3
0,8,4,187.0,420.0,3
0,8,5,181.0,291.0,3
0,9,0,101.0,312.0,3
0,9,1,62.0,217.0,3
0,9,2,67.0,192.0,3
0,9,3,46.0,175.0,3
0,9,4,87.0,109.0,3
0,9,5,93.0,140.0,3
0,10,0,81.0,107.0,3
0,10,1,52.0,101.0,3
0,10,2,109.0,90.0,3
0,10,3,73.0,95.0,3
0,10,4,95.0,69.0,3
0,10,5,63.0,74.0,3
0,11,0,69.0,59.0,3
0,11,1,91.0,74.0,3
0,11,2,67.0,64.0,3
0,11,3,58.0,73.0,3
0,11,4,81.0,81.0,3
0,11,5,79.0,135.0,3
0,12,0,104.0,104.0,3
0,12,1,92.0,124.0,3
0,12,2,60.0,99.0,3
0,12,3,98.0,100.0,3
0,12,4,96.0,90.0,3
0,12,5,86.0,80.0,3
0,13,0,104.0,71.0,3
0,13,1,120.0,90.0,3
0,13,2,105.0,71.0,3
0,13,3,85.0,79.0,3
0,13,4,73.0,63.0,3
0,13,5,66.0,90.0,3
0,14,0,64.0,62.0,3
0,14,1,85.0,53.0,3
0,14,2,88.0,77.0,3
0,14,3,81.0,56.0,3
0,14,4,82.0,72.0,3
0,14,5,91.0,62.0,3
0,15,0,108.0,54.0,3
0,15,1,94.0,68.0,3
0,15,2,102.0,78.0,3
0,15,3,124.0,49.0,3
0,15,4,107.0,60.0,3
0,15,5,85.0,104.0,3
0,16,0,89.0,71.0,3
0,16,1,76.0,92.0,3
0,16,2,140.0,67.0,3
0,16,3,125.0,56.0,3
0,16,4,130.0,97.0,3
0,16,5,112.0,140.0,3
0,17,0,106.0,163.0,3
0,17,1,151.0,128.0,3
0,17,2,165.0,121.0,3
0,17,3,276.0,167.0,3
0,17,4,232.0,114.0,3
0,17,5,251.0,79.0,3
0,18,0,313.0,45.0,3
0,18,1,271.0,91.0,3
0,18,2,254.0,53.0,3
0,18,3,290.0,47.0,3
0,18,4,198.0,42.0,3
0,18,5,201.0,35.0,3
0,19,0,129.0,43.0,3
0,19,1,129.0,50.0,3
0,19,2,165.0,21.0,3
0,19,3,92.0,34.0,3
0,19,4,132.0,22.0,3
0,19,5,95.0,35.0,3
0,20,0,112.0,37.0,3
0,20,1,74.0,27.0,3
0,20,2,77.0,29.0,3
0,20,3,82.0,17.0,3
0,20,4,94.0,21.0,3
0,20,5,108.0,10.0,3
0,21,0,86.0,11.0,3
0,21,1,64.0,13.0,3
0,21,2,97.0,18.0,3
0,21,3,90.0,9.0,3
0,21,4,73.0,8.0,3
0,21,5,51.0,10.0,3
0,22,0,49.0,10.0,3
0,22,1,53.0,6.0,3
0,22,2,39.0,2.0,3
0,22,3,49.0,4.0,3
0,22,4,47.0,4.0,3
0,22,5,17.0,0.0,3
0,23,0,32.0,0.0,3
0,23,1,15.0,0.0,3
0,23,2,15.0,0.0,3
0,23,3,13.0,0.0,3
0,23,4,7.0,0.0,3
0,23,5,9.0,0.0,3
1,0,0,0.0,0.0,3
1,0,1,0.0,0.0,3
1,0,2,0.0,0.0,3
1,0,3,0.0,0.0,3
1,0,4,0.0,0.0,3
1,0,5,0.0,0.0,3
1,1,0,0.0,0.0,3
1,1,1,0.0,0.0,3
1,1,2,0.0,0.0,3
1,1,3,0.0,0.0,3
1,1,4,0.0,0.0,3
1,1,5,0.0,0.0,3
1,2,0,0.0,0.0,3
1,2,1,0.0,0.0,3
1,2,2,0.0,0.0,3
1,2,3,0.0,0.0,3
1,2,4,0.0,0.0,3
1,2,5,0.0,0.0,3
1,3,0,0.0,0.0,3
1,3,1,0.0,0.0,3
1,3,2,0.0,0.0,3
1,3,3,0.0,0.0,3
1,3,4,0.0,0.0,3
1,3,5,0.0,0.0,3
1,4,0,0.0,0.0,3
1,4,1,0.0,0.0,3
1,4,2,0.0,0.0,3
1,4,3,0.0,0.0,3
1,4,4,0.0,0.0,3
1,4,5,0.0,0.0,3
1,5,0,0.0,0.0,3
1,5,1,0.0,0.0,3
1,5,2,0.0,0.0,3
1,5,3,0.0,0.0,3
1,5,4,0.0,0.0,3
1,5,5,0.0,7.0,3
1,6,0,0.0,13.0,3
1,6,1,0.0,11.0,3
1,6,2,9.0,28.0,3
1,6,3,9.0,41.0,3
1,6,4,6.0,36.0,3
1,6,5,6.0,87.0,3
1,7,0,5.0,83.0,3
1,7,1,13.0,119.0,3
1,7,2,21.0,199.0,3
1,7,3,19.0,219.0,3
1,7,4,29.0,272.0,3
1,7,5,43.0,336.0,3
1,8,0,48.0,394.0,3
1,8,1,45.0,434.0,3
1,8,2,65.0,409.0,3
1,8,3,61.0,429.0,3
1,8,4,66.0,284.0,3
1,8,5,57.0,255.0,3
1,9,0,42.0,238.0,3
1,9,1,31.0,178.0,3
1,9,2,38.0,102.0,3
1,9,3,24.0,107.0,3
1,9,4,32.0,69.0,3
1,9,5,33.0,57.0,3
1,10,0,36.0,55.0,3
1,10,1,28.0,39.0,3
1,10,2,40.0,36.0,3
1,10,3,26.0,29.0,3
1,10,4,34.0,39.0,3
1,10,5,39.0,39.0,3
1,11,0,17.0,33.0,3
1,11,1,45.0,30.0,3
1,11,2,35.0,34.0,3
1,11,3,23.0,35.0,3
1,11,4,28.0,34.0,3
1,11,5,27.0,49.0,3
1,12,0,56.0,37.0,3
1,12,1,29.0,51.0,3
1,12,2,23.0,60.0,3
1,12,3,35.0,46.0,3
1,12,4,14.0,76.0,3
1,12,5,19.0,51.0,3
1,13,0,36.0,33.0,3
1,13,1,29.0,32.0,3
1,13,2,17.0,43.0,3
1,13,3,42.0,41.0,3
1,13,4,21.0,22.0,3
1,13,5,33.0,36.0,3
1,14,0,24.0,35.0,3
1,14,1,34.0,39.0,3
1,14,2,40.0,32.0,3
1,14,3,22.0,33.0,3
1,14,4,32.0,30.0,3
1,14,5,22.0,31.0,3
1,15,0,39.0,32.0,3
1,15,1,40.0,37.0,3
1,15,2,48.0,37.0,3
1,15,3,43.0,44.0,3
1,15,4,33.0,23.0,3
1,15,5,49.0,22.0,3
1,16,0,41.0,28.0,3
1,16,1,46.0,37.0,3
1,16,2,21.0,25.0,3
1,16,3,70.0,36.0,3
1,16,4,52.0,31.0,3
1,16,5,82.0,35.0,3
1,17,0,72.0,47.0,3
1,17,1,66.0,33.0,3
1,17,2,81.0,46.0,3
1,17,3,153.0,38.0,3
1,17,4,181.0,44.0,3
1,17,5,119.0,70.0,3
1,18,0,251.0,55.0,3
1,18,1,164.0,52.0,3
1,18,2,231.0,62.0,3
1,18,3,215.0,33.0,3
1,18,4,190.0,48.0,3
1,18,5,175.0,33.0,3
1,19,0,157.0,27.0,3
1,19,1,112.0,28.0,3
1,19,2,150.0,21.0,3
1,19,3,115.0,23.0,3
1,19,4,142.0,15.0,3
1,19,5,88.0,19.0,3
1,20,0,113.0,21.0,3
1,20,1,94.0,17.0,3
1,20,2,108.0,23.0,3
1,20,3,113.0,19.0,3
1,20,4,105.0,11.0,3
1,20,5,123.0,6.0,3
1,21,0,123.0,19.0,3
1,21,1,74.0,11.0,3
